LECROYWS3024,14476,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,22-Oct-2015 04:44:28,0                 
Time,Ampl
-0.001000013,5.05
-0.00099999303,5.05
-0.00099997303,5.05
-0.00099995303,5.05
-0.00099993303,5.05
-0.00099991303,5.05
-0.00099989303,5.05
-0.00099987303,5.05
-0.00099985303,5.05
-0.00099983303,5.05
-0.00099981303,5.05
-0.00099979303,5.05
-0.00099977303,5.05
-0.00099975303,5.05
-0.00099973303,5.05
-0.00099971303,5.05
-0.00099969303,5.05
-0.00099967303,5.05
-0.00099965303,5.05
-0.00099963303,5.05
-0.00099961303,5.05
-0.00099959303,5.05
-0.00099957303,5.05
-0.00099955303,5.05
-0.00099953303,5.05
-0.00099951303,5.05
-0.00099949303,5.05
-0.00099947303,5.05
-0.00099945303,5.05
-0.00099943303,5.05
-0.00099941303,5.05
-0.00099939303,5.05
-0.00099937303,5.05
-0.00099935303,5.05
-0.00099933303,5.05
-0.00099931303,5.05
-0.00099929303,5.05
-0.00099927303,5.05
-0.00099925303,5.05
-0.00099923303,4.88333
-0.00099921303,5.05
-0.00099919303,5.05
-0.00099917303,5.05
-0.00099915303,5.05
-0.00099913303,5.05
-0.00099911303,5.05
-0.00099909303,5.05
-0.00099907303,5.05
-0.00099905303,5.05
-0.00099903303,5.05
-0.00099901303,5.05
-0.00099899303,5.05
-0.00099897303,5.05
-0.00099895303,5.05
-0.00099893303,5.05
-0.00099891303,5.05
-0.00099889303,5.05
-0.00099887303,5.05
-0.00099885303,5.05
-0.00099883303,5.05
-0.00099881303,5.05
-0.00099879303,5.05
-0.00099877303,5.05
-0.00099875303,5.05
-0.00099873303,5.05
-0.00099871303,5.05
-0.00099869303,5.05
-0.00099867303,5.05
-0.00099865303,5.05
-0.00099863303,5.05
-0.00099861303,5.05
-0.00099859303,5.05
-0.00099857303,5.05
-0.00099855303,5.05
-0.00099853303,5.05
-0.00099851303,5.05
-0.00099849303,5.05
-0.00099847303,5.05
-0.00099845303,5.05
-0.00099843303,5.05
-0.00099841303,5.05
-0.00099839303,5.05
-0.00099837303,5.05
-0.00099835303,5.05
-0.00099833303,5.05
-0.00099831303,5.05
-0.00099829303,5.05
-0.00099827303,5.05
-0.00099825303,5.05
-0.00099823303,5.05
-0.00099821303,5.05
-0.00099819303,5.05
-0.00099817303,5.05
-0.00099815303,5.05
-0.00099813303,5.05
-0.00099811303,5.05
-0.00099809303,5.05
-0.00099807303,5.05
-0.00099805303,5.05
-0.00099803303,5.05
-0.00099801303,5.05
-0.00099799303,5.05
-0.00099797303,5.05
-0.00099795303,5.05
-0.00099793303,5.05
-0.00099791303,5.05
-0.00099789303,5.05
-0.00099787303,5.05
-0.00099785303,5.05
-0.00099783303,5.05
-0.00099781303,5.05
-0.00099779303,5.05
-0.00099777303,5.05
-0.00099775303,5.05
-0.00099773303,5.05
-0.00099771303,5.05
-0.00099769303,5.05
-0.00099767303,5.05
-0.00099765303,5.05
-0.00099763303,5.05
-0.00099761303,5.05
-0.00099759303,5.05
-0.00099757303,5.05
-0.00099755303,5.05
-0.00099753303,5.05
-0.00099751303,5.05
-0.00099749303,5.05
-0.00099747303,5.05
-0.00099745303,5.05
-0.00099743303,5.05
-0.00099741303,5.05
-0.00099739303,5.05
-0.00099737303,5.05
-0.00099735303,5.05
-0.00099733303,5.05
-0.00099731303,5.05
-0.00099729303,5.05
-0.00099727303,5.05
-0.00099725303,5.05
-0.00099723303,5.05
-0.00099721303,5.05
-0.00099719303,5.05
-0.00099717303,5.05
-0.00099715303,5.05
-0.00099713303,5.05
-0.00099711303,5.05
-0.00099709303,5.05
-0.00099707303,5.05
-0.00099705303,5.05
-0.00099703303,5.05
-0.00099701303,5.05
-0.00099699303,5.05
-0.00099697303,5.05
-0.00099695303,5.05
-0.00099693303,5.05
-0.00099691303,5.05
-0.00099689303,5.05
-0.00099687303,5.05
-0.00099685303,5.05
-0.00099683303,5.05
-0.00099681303,5.05
-0.00099679303,5.05
-0.00099677303,5.05
-0.00099675303,5.05
-0.00099673303,5.05
-0.00099671303,5.05
-0.00099669303,5.05
-0.00099667303,5.05
-0.00099665303,5.05
-0.00099663303,5.05
-0.00099661303,5.05
-0.00099659303,5.05
-0.00099657303,5.05
-0.00099655303,5.05
-0.00099653303,5.05
-0.00099651303,5.05
-0.00099649303,5.05
-0.00099647303,5.05
-0.00099645303,5.05
-0.00099643303,5.05
-0.00099641303,5.05
-0.00099639303,5.05
-0.00099637303,5.05
-0.00099635303,5.05
-0.00099633303,5.05
-0.00099631303,5.05
-0.00099629303,5.05
-0.00099627303,5.05
-0.00099625303,5.05
-0.00099623303,5.05
-0.00099621303,5.05
-0.00099619303,5.05
-0.00099617303,5.05
-0.00099615303,5.05
-0.00099613303,5.05
-0.00099611303,5.05
-0.00099609303,5.05
-0.00099607303,5.05
-0.00099605303,5.05
-0.00099603303,5.05
-0.00099601303,5.05
-0.00099599303,5.05
-0.00099597303,5.05
-0.00099595303,5.05
-0.00099593303,5.05
-0.00099591303,5.05
-0.00099589303,5.05
-0.00099587303,5.05
-0.00099585303,5.05
-0.00099583303,5.05
-0.00099581303,5.05
-0.00099579303,5.05
-0.00099577303,5.05
-0.00099575303,5.05
-0.00099573303,5.05
-0.00099571303,5.05
-0.00099569303,5.05
-0.00099567303,5.05
-0.00099565303,5.05
-0.00099563303,5.05
-0.00099561303,5.05
-0.00099559303,5.05
-0.00099557303,5.05
-0.00099555303,5.05
-0.00099553303,5.05
