LECROYWS3024,14476,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,22-Oct-2015 04:33:11,0                 
Time,Ampl
-0.0010000035,4.88333
-0.00099998353,4.71667
-0.00099996353,4.71667
-0.00099994353,4.71667
-0.00099992353,4.71667
-0.00099990353,4.71667
-0.00099988353,4.71667
-0.00099986353,4.71667
-0.00099984353,4.71667
-0.00099982353,4.71667
-0.00099980353,4.71667
-0.00099978353,4.71667
-0.00099976353,4.71667
-0.00099974353,4.71667
-0.00099972353,4.71667
-0.00099970353,4.71667
-0.00099968353,4.71667
-0.00099966353,4.88333
-0.00099964353,4.71667
-0.00099962353,4.71667
-0.00099960353,4.71667
-0.00099958353,4.71667
-0.00099956353,4.71667
-0.00099954353,4.71667
-0.00099952353,4.71667
-0.00099950353,4.71667
-0.00099948353,4.71667
-0.00099946353,4.71667
-0.00099944353,4.71667
-0.00099942353,4.71667
-0.00099940353,4.88333
-0.00099938353,4.71667
-0.00099936353,4.88333
-0.00099934353,4.71667
-0.00099932353,4.71667
-0.00099930353,4.71667
-0.00099928353,4.71667
-0.00099926353,4.71667
-0.00099924353,4.71667
-0.00099922353,4.71667
-0.00099920353,4.71667
-0.00099918353,4.71667
-0.00099916353,4.71667
-0.00099914353,4.71667
-0.00099912353,4.71667
-0.00099910353,4.71667
-0.00099908353,4.71667
-0.00099906353,4.71667
-0.00099904353,4.71667
-0.00099902353,4.71667
-0.00099900353,4.71667
-0.00099898353,4.71667
-0.00099896353,4.88333
-0.00099894353,4.88333
-0.00099892353,4.71667
-0.00099890353,4.71667
-0.00099888353,4.71667
-0.00099886353,4.71667
-0.00099884353,4.71667
-0.00099882353,4.71667
-0.00099880353,4.71667
-0.00099878353,4.71667
-0.00099876353,4.71667
-0.00099874353,4.71667
-0.00099872353,4.71667
-0.00099870353,4.71667
-0.00099868353,4.71667
-0.00099866353,4.71667
-0.00099864353,4.71667
-0.00099862353,4.71667
-0.00099860353,4.71667
-0.00099858353,4.71667
-0.00099856353,4.88333
-0.00099854353,4.71667
-0.00099852353,4.71667
-0.00099850353,4.71667
-0.00099848353,4.71667
-0.00099846353,4.71667
-0.00099844353,4.71667
-0.00099842353,4.71667
-0.00099840353,4.88333
-0.00099838353,4.71667
-0.00099836353,4.71667
-0.00099834353,4.71667
-0.00099832353,4.71667
-0.00099830353,4.71667
-0.00099828353,4.71667
-0.00099826353,4.71667
-0.00099824353,4.88333
-0.00099822353,4.71667
-0.00099820353,4.71667
-0.00099818353,4.71667
-0.00099816353,4.71667
-0.00099814353,4.71667
-0.00099812353,4.71667
-0.00099810353,4.71667
-0.00099808353,4.71667
-0.00099806353,4.71667
-0.00099804353,4.71667
-0.00099802353,4.71667
-0.00099800353,4.71667
-0.00099798353,4.71667
-0.00099796353,4.71667
-0.00099794353,4.71667
-0.00099792353,4.88333
-0.00099790353,4.71667
-0.00099788353,4.71667
-0.00099786353,4.71667
-0.00099784353,4.71667
-0.00099782353,4.88333
-0.00099780353,4.71667
-0.00099778353,4.71667
-0.00099776353,4.71667
-0.00099774353,4.71667
-0.00099772353,4.71667
-0.00099770353,4.71667
-0.00099768353,4.71667
-0.00099766353,4.71667
-0.00099764353,4.71667
-0.00099762353,4.88333
-0.00099760353,4.71667
-0.00099758353,4.71667
-0.00099756353,4.71667
-0.00099754353,4.71667
-0.00099752353,4.71667
-0.00099750353,4.71667
-0.00099748353,4.71667
-0.00099746353,4.71667
-0.00099744353,4.71667
-0.00099742353,4.71667
-0.00099740353,4.71667
-0.00099738353,4.71667
-0.00099736353,4.71667
-0.00099734353,4.71667
-0.00099732353,4.71667
-0.00099730353,4.71667
-0.00099728353,4.71667
-0.00099726353,4.71667
-0.00099724353,4.71667
-0.00099722353,4.71667
-0.00099720353,4.71667
-0.00099718353,4.71667
-0.00099716353,4.71667
-0.00099714353,4.71667
-0.00099712353,4.71667
-0.00099710353,4.71667
-0.00099708353,4.71667
-0.00099706353,4.71667
-0.00099704353,4.71667
-0.00099702353,4.71667
-0.00099700353,4.71667
-0.00099698353,4.71667
-0.00099696353,4.71667
-0.00099694353,4.71667
-0.00099692353,4.71667
-0.00099690353,4.71667
-0.00099688353,4.71667
-0.00099686353,4.71667
-0.00099684353,4.71667
-0.00099682353,4.71667
-0.00099680353,4.71667
-0.00099678353,4.71667
-0.00099676353,4.88333
-0.00099674353,4.71667
-0.00099672353,4.71667
-0.00099670353,4.71667
-0.00099668353,4.71667
-0.00099666353,4.88333
-0.00099664353,4.71667
-0.00099662353,4.71667
-0.00099660353,4.71667
-0.00099658353,4.88333
-0.00099656353,4.71667
-0.00099654353,4.88333
-0.00099652353,4.71667
-0.00099650353,4.71667
-0.00099648353,4.71667
-0.00099646353,4.71667
-0.00099644353,4.88333
-0.00099642353,4.88333
-0.00099640353,4.71667
-0.00099638353,4.71667
-0.00099636353,4.71667
-0.00099634353,4.71667
-0.00099632353,4.71667
-0.00099630353,4.71667
-0.00099628353,4.71667
-0.00099626353,4.71667
-0.00099624353,4.71667
-0.00099622353,4.88333
-0.00099620353,4.71667
-0.00099618353,4.71667
-0.00099616353,4.71667
-0.00099614353,4.88333
-0.00099612353,4.71667
-0.00099610353,4.71667
-0.00099608353,4.88333
-0.00099606353,4.88333
-0.00099604353,4.71667
-0.00099602353,4.71667
-0.00099600353,4.71667
