LECROYWS3024,14476,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,22-Oct-2015 04:19:33,0                 
Time,Ampl
-0.0010000195,6.21667
-0.00099999953,6.21667
-0.00099997953,6.21667
-0.00099995953,6.05
-0.00099993953,6.21667
-0.00099991953,6.05
-0.00099989953,6.05
-0.00099987953,6.21667
-0.00099985953,6.21667
-0.00099983953,6.21667
-0.00099981953,6.21667
-0.00099979953,6.21667
-0.00099977953,6.21667
-0.00099975953,6.21667
-0.00099973953,6.21667
-0.00099971953,6.21667
-0.00099969953,6.21667
-0.00099967953,6.21667
-0.00099965953,6.21667
-0.00099963953,6.21667
-0.00099961953,6.21667
-0.00099959953,6.21667
-0.00099957953,6.21667
-0.00099955953,6.21667
-0.00099953953,6.21667
-0.00099951953,6.21667
-0.00099949953,6.21667
-0.00099947953,6.21667
-0.00099945953,6.21667
-0.00099943953,6.21667
-0.00099941953,6.21667
-0.00099939953,6.21667
-0.00099937953,6.21667
-0.00099935953,6.21667
-0.00099933953,6.21667
-0.00099931953,6.21667
-0.00099929953,6.21667
-0.00099927953,6.05
-0.00099925953,6.21667
-0.00099923953,6.21667
-0.00099921953,6.21667
-0.00099919953,6.05
-0.00099917953,6.21667
-0.00099915953,6.05
-0.00099913953,6.21667
-0.00099911953,6.21667
-0.00099909953,6.05
-0.00099907953,6.21667
-0.00099905953,6.21667
-0.00099903953,6.21667
-0.00099901953,6.05
-0.00099899953,6.21667
-0.00099897953,6.21667
-0.00099895953,6.21667
-0.00099893953,6.21667
-0.00099891953,6.21667
-0.00099889953,6.21667
-0.00099887953,6.21667
-0.00099885953,6.21667
-0.00099883953,6.05
-0.00099881953,6.21667
-0.00099879953,6.21667
-0.00099877953,6.21667
-0.00099875953,6.21667
-0.00099873953,6.05
-0.00099871953,6.05
-0.00099869953,6.21667
-0.00099867953,6.21667
-0.00099865953,6.05
-0.00099863953,6.21667
-0.00099861953,6.05
-0.00099859953,6.21667
-0.00099857953,6.21667
-0.00099855953,6.05
-0.00099853953,6.21667
-0.00099851953,6.21667
-0.00099849953,6.21667
-0.00099847953,6.05
-0.00099845953,6.21667
-0.00099843953,6.05
-0.00099841953,6.21667
-0.00099839953,6.21667
-0.00099837953,6.21667
-0.00099835953,6.21667
-0.00099833953,6.21667
-0.00099831953,6.05
-0.00099829953,6.21667
-0.00099827953,6.21667
-0.00099825953,6.21667
-0.00099823953,6.21667
-0.00099821953,6.21667
-0.00099819953,6.21667
-0.00099817953,6.21667
-0.00099815953,6.21667
-0.00099813953,6.21667
-0.00099811953,6.21667
-0.00099809953,6.21667
-0.00099807953,6.21667
-0.00099805953,6.05
-0.00099803953,6.21667
-0.00099801953,6.21667
-0.00099799953,6.21667
-0.00099797953,6.21667
-0.00099795953,6.21667
-0.00099793953,6.05
-0.00099791953,6.21667
-0.00099789953,6.05
-0.00099787953,6.21667
-0.00099785953,6.21667
-0.00099783953,6.21667
-0.00099781953,6.21667
-0.00099779953,6.21667
-0.00099777953,6.21667
-0.00099775953,6.05
-0.00099773953,6.21667
-0.00099771953,6.21667
-0.00099769953,6.21667
-0.00099767953,6.21667
-0.00099765953,6.21667
-0.00099763953,6.21667
-0.00099761953,6.21667
-0.00099759953,6.21667
-0.00099757953,6.21667
-0.00099755953,6.21667
-0.00099753953,6.05
-0.00099751953,6.21667
-0.00099749953,6.21667
-0.00099747953,6.21667
-0.00099745953,6.21667
-0.00099743953,6.21667
-0.00099741953,6.21667
-0.00099739953,6.05
-0.00099737953,6.05
-0.00099735953,6.05
-0.00099733953,6.21667
-0.00099731953,6.21667
-0.00099729953,6.21667
-0.00099727953,6.21667
-0.00099725953,6.21667
-0.00099723953,6.21667
-0.00099721953,6.21667
-0.00099719953,6.21667
-0.00099717953,6.21667
-0.00099715953,6.21667
-0.00099713953,6.21667
-0.00099711953,6.21667
-0.00099709953,6.21667
-0.00099707953,6.21667
-0.00099705953,6.21667
-0.00099703953,6.21667
-0.00099701953,6.21667
-0.00099699953,6.21667
-0.00099697953,6.21667
-0.00099695953,6.21667
-0.00099693953,6.21667
-0.00099691953,6.21667
-0.00099689953,6.21667
-0.00099687953,6.21667
-0.00099685953,6.21667
-0.00099683953,6.21667
-0.00099681953,6.21667
-0.00099679953,6.05
-0.00099677953,6.21667
-0.00099675953,6.21667
-0.00099673953,6.21667
-0.00099671953,6.21667
-0.00099669953,6.05
-0.00099667953,6.21667
-0.00099665953,6.21667
-0.00099663953,6.21667
-0.00099661953,6.21667
-0.00099659953,6.21667
-0.00099657953,6.21667
-0.00099655953,6.21667
-0.00099653953,6.21667
-0.00099651953,6.21667
-0.00099649953,6.21667
-0.00099647953,6.21667
-0.00099645953,6.21667
-0.00099643953,6.21667
-0.00099641953,6.21667
-0.00099639953,6.21667
-0.00099637953,6.21667
-0.00099635953,6.21667
-0.00099633953,6.21667
-0.00099631953,6.21667
-0.00099629953,6.21667
-0.00099627953,6.21667
-0.00099625953,6.21667
-0.00099623953,6.05
-0.00099621953,6.05
-0.00099619953,6.21667
-0.00099617953,6.05
-0.00099615953,6.21667
-0.00099613953,6.21667
-0.00099611953,6.21667
-0.00099609953,6.05
-0.00099607953,6.21667
-0.00099605953,6.21667
-0.00099603953,6.21667
-0.00099601953,6.21667
-0.00099599953,6.05
-0.00099597953,6.21667
-0.00099595953,6.21667
-0.00099593953,6.21667
-0.00099591953,6.05
-0.00099589953,6.05
-0.00099587953,6.21667
-0.00099585953,6.21667
-0.00099583953,6.21667
-0.00099581953,6.21667
-0.00099579953,6.21667
-0.00099577953,6.21667
-0.00099575953,6.21667
-0.00099573953,6.21667
-0.00099571953,6.21667
-0.00099569953,6.21667
-0.00099567953,6.21667
-0.00099565953,6.21667
-0.00099563953,6.21667
-0.00099561953,6.21667
-0.00099559953,6.21667
-0.00099557953,6.21667
-0.00099555953,6.21667
-0.00099553953,6.21667
-0.00099551953,6.21667
-0.00099549953,6.21667
-0.00099547953,6.05
-0.00099545953,6.21667
-0.00099543953,6.21667
-0.00099541953,6.21667
-0.00099539953,6.21667
-0.00099537953,6.21667
-0.00099535953,6.21667
-0.00099533953,6.21667
-0.00099531953,6.21667
-0.00099529953,6.21667
-0.00099527953,6.05
-0.00099525953,6.21667
-0.00099523953,6.21667
-0.00099521953,6.21667
-0.00099519953,6.21667
-0.00099517953,6.21667
-0.00099515953,6.05
-0.00099513953,6.21667
-0.00099511953,6.21667
-0.00099509953,6.21667
-0.00099507953,6.21667
-0.00099505953,6.21667
-0.00099503953,6.21667
-0.00099501953,6.21667
-0.00099499953,6.21667
-0.00099497953,6.21667
-0.00099495953,6.21667
-0.00099493953,6.21667
-0.00099491953,6.21667
-0.00099489953,6.21667
-0.00099487953,6.21667
-0.00099485953,6.21667
-0.00099483953,6.21667
-0.00099481953,6.21667
-0.00099479953,6.05
-0.00099477953,6.21667
-0.00099475953,6.21667
-0.00099473953,6.21667
-0.00099471953,6.21667
-0.00099469953,6.21667
-0.00099467953,6.21667
-0.00099465953,6.21667
-0.00099463953,6.21667
-0.00099461953,6.21667
-0.00099459953,6.05
-0.00099457953,6.05
-0.00099455953,6.05
-0.00099453953,6.21667
-0.00099451953,6.21667
-0.00099449953,6.21667
-0.00099447953,6.21667
-0.00099445953,6.21667
-0.00099443953,6.21667
-0.00099441953,6.21667
-0.00099439953,6.21667
-0.00099437953,6.21667
-0.00099435953,6.21667
-0.00099433953,6.21667
-0.00099431953,6.21667
-0.00099429953,6.21667
-0.00099427953,6.21667
-0.00099425953,6.21667
-0.00099423953,6.21667
-0.00099421953,6.21667
-0.00099419953,6.21667
-0.00099417953,6.21667
-0.00099415953,6.05
-0.00099413953,6.21667
-0.00099411953,6.21667
-0.00099409953,6.21667
-0.00099407953,6.21667
-0.00099405953,6.21667
-0.00099403953,6.21667
-0.00099401953,6.21667
-0.00099399953,6.21667
-0.00099397953,6.21667
-0.00099395953,6.21667
-0.00099393953,6.21667
-0.00099391953,6.21667
-0.00099389953,6.21667
-0.00099387953,6.21667
-0.00099385953,6.21667
-0.00099383953,6.21667
-0.00099381953,6.21667
-0.00099379953,6.21667
-0.00099377953,6.21667
-0.00099375953,6.21667
-0.00099373953,6.21667
-0.00099371953,6.21667
-0.00099369953,6.21667
-0.00099367953,6.21667
-0.00099365953,6.21667
-0.00099363953,6.21667
-0.00099361953,6.21667
-0.00099359953,6.21667
-0.00099357953,6.21667
-0.00099355953,6.05
-0.00099353953,6.05
-0.00099351953,6.21667
-0.00099349953,6.21667
-0.00099347953,6.21667
-0.00099345953,6.21667
-0.00099343953,6.21667
-0.00099341953,6.21667
-0.00099339953,6.21667
-0.00099337953,6.21667
-0.00099335953,6.21667
-0.00099333953,6.21667
-0.00099331953,6.21667
-0.00099329953,6.21667
-0.00099327953,6.21667
-0.00099325953,6.21667
-0.00099323953,6.21667
-0.00099321953,6.21667
-0.00099319953,6.21667
-0.00099317953,6.05
-0.00099315953,6.05
-0.00099313953,6.21667
-0.00099311953,6.21667
-0.00099309953,6.05
-0.00099307953,6.21667
-0.00099305953,6.21667
-0.00099303953,6.21667
-0.00099301953,6.21667
-0.00099299953,6.21667
-0.00099297953,6.21667
-0.00099295953,6.21667
-0.00099293953,6.21667
-0.00099291953,6.21667
-0.00099289953,6.21667
-0.00099287953,6.21667
-0.00099285953,6.21667
-0.00099283953,6.21667
-0.00099281953,6.21667
-0.00099279953,6.21667
-0.00099277953,6.05
-0.00099275953,6.05
-0.00099273953,6.21667
-0.00099271953,6.21667
-0.00099269953,6.21667
-0.00099267953,6.21667
-0.00099265953,6.21667
-0.00099263953,6.21667
-0.00099261953,6.21667
-0.00099259953,6.21667
-0.00099257953,6.21667
-0.00099255953,6.21667
-0.00099253953,6.21667
-0.00099251953,6.21667
-0.00099249953,6.05
-0.00099247953,6.21667
-0.00099245953,6.21667
-0.00099243953,6.05
-0.00099241953,6.21667
-0.00099239953,6.21667
-0.00099237953,6.21667
-0.00099235953,6.21667
-0.00099233953,6.21667
-0.00099231953,6.21667
-0.00099229953,6.21667
-0.00099227953,6.21667
-0.00099225953,6.21667
-0.00099223953,6.21667
-0.00099221953,6.21667
-0.00099219953,6.21667
-0.00099217953,6.21667
-0.00099215953,6.05
-0.00099213953,6.21667
-0.00099211953,6.21667
-0.00099209953,6.21667
-0.00099207953,6.05
-0.00099205953,6.21667
-0.00099203953,6.21667
-0.00099201953,6.21667
-0.00099199953,6.21667
-0.00099197953,6.21667
-0.00099195953,6.21667
-0.00099193953,6.21667
-0.00099191953,6.21667
-0.00099189953,6.21667
-0.00099187953,6.21667
-0.00099185953,6.05
-0.00099183953,6.21667
-0.00099181953,6.21667
-0.00099179953,6.21667
-0.00099177953,6.21667
-0.00099175953,6.21667
-0.00099173953,6.21667
-0.00099171953,6.21667
-0.00099169953,6.21667
-0.00099167953,6.21667
-0.00099165953,6.21667
-0.00099163953,6.21667
-0.00099161953,6.21667
-0.00099159953,6.21667
-0.00099157953,6.21667
-0.00099155953,6.21667
-0.00099153953,6.21667
-0.00099151953,6.21667
-0.00099149953,6.21667
