LECROYWS3024,14476,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,22-Oct-2015 04:44:32,0                 
Time,Ampl
-0.0010000095,5.05
-0.00099998953,5.05
-0.00099996953,5.05
-0.00099994953,5.05
-0.00099992953,5.05
-0.00099990953,5.05
-0.00099988953,5.05
-0.00099986953,5.05
-0.00099984953,5.05
-0.00099982953,5.05
-0.00099980953,5.05
-0.00099978953,5.05
-0.00099976953,5.05
-0.00099974953,5.05
-0.00099972953,5.05
-0.00099970953,5.05
-0.00099968953,5.05
-0.00099966953,5.05
-0.00099964953,5.05
-0.00099962953,5.05
-0.00099960953,5.05
-0.00099958953,5.05
-0.00099956953,5.05
-0.00099954953,5.05
-0.00099952953,5.05
-0.00099950953,5.05
-0.00099948953,5.05
-0.00099946953,5.05
-0.00099944953,5.05
-0.00099942953,5.05
-0.00099940953,5.05
-0.00099938953,5.05
-0.00099936953,5.05
-0.00099934953,5.05
-0.00099932953,5.05
-0.00099930953,5.05
-0.00099928953,5.05
-0.00099926953,5.05
-0.00099924953,5.05
-0.00099922953,5.05
-0.00099920953,5.05
-0.00099918953,5.05
-0.00099916953,5.05
-0.00099914953,5.05
-0.00099912953,5.05
-0.00099910953,5.05
-0.00099908953,5.05
-0.00099906953,5.05
-0.00099904953,5.05
-0.00099902953,5.05
-0.00099900953,5.05
-0.00099898953,5.05
-0.00099896953,5.05
-0.00099894953,5.05
-0.00099892953,5.05
-0.00099890953,5.05
-0.00099888953,5.05
-0.00099886953,5.05
-0.00099884953,5.05
-0.00099882953,5.05
-0.00099880953,5.05
-0.00099878953,5.05
-0.00099876953,5.05
-0.00099874953,5.05
-0.00099872953,5.05
-0.00099870953,5.05
-0.00099868953,5.05
-0.00099866953,5.05
-0.00099864953,5.05
-0.00099862953,5.05
-0.00099860953,5.05
-0.00099858953,5.05
-0.00099856953,5.05
-0.00099854953,5.05
-0.00099852953,5.05
-0.00099850953,5.05
-0.00099848953,5.05
-0.00099846953,5.05
-0.00099844953,5.05
-0.00099842953,5.05
-0.00099840953,5.05
-0.00099838953,5.05
-0.00099836953,5.05
-0.00099834953,5.05
-0.00099832953,5.05
-0.00099830953,5.05
-0.00099828953,5.05
-0.00099826953,5.05
-0.00099824953,5.05
-0.00099822953,5.05
-0.00099820953,5.05
-0.00099818953,5.05
-0.00099816953,5.05
-0.00099814953,5.05
-0.00099812953,5.05
-0.00099810953,5.05
-0.00099808953,5.05
-0.00099806953,5.05
-0.00099804953,5.05
-0.00099802953,5.05
-0.00099800953,5.05
-0.00099798953,5.05
-0.00099796953,5.05
-0.00099794953,5.05
-0.00099792953,5.05
-0.00099790953,5.05
-0.00099788953,5.05
-0.00099786953,5.05
-0.00099784953,5.05
-0.00099782953,5.05
-0.00099780953,5.05
-0.00099778953,5.05
-0.00099776953,5.05
-0.00099774953,5.05
-0.00099772953,5.05
-0.00099770953,5.05
-0.00099768953,5.05
-0.00099766953,5.05
-0.00099764953,5.05
-0.00099762953,5.05
-0.00099760953,5.05
-0.00099758953,5.05
-0.00099756953,5.05
-0.00099754953,5.05
-0.00099752953,5.05
-0.00099750953,5.05
-0.00099748953,5.05
-0.00099746953,5.05
-0.00099744953,5.05
-0.00099742953,5.05
-0.00099740953,5.05
-0.00099738953,5.05
-0.00099736953,5.05
-0.00099734953,5.05
-0.00099732953,5.05
-0.00099730953,5.05
-0.00099728953,5.05
-0.00099726953,5.05
-0.00099724953,5.05
-0.00099722953,5.05
-0.00099720953,5.05
-0.00099718953,5.05
-0.00099716953,5.05
-0.00099714953,5.05
-0.00099712953,5.05
-0.00099710953,5.05
-0.00099708953,5.05
-0.00099706953,5.05
-0.00099704953,5.05
-0.00099702953,5.05
-0.00099700953,5.05
-0.00099698953,5.05
-0.00099696953,5.05
-0.00099694953,5.05
-0.00099692953,5.05
-0.00099690953,5.05
-0.00099688953,5.05
-0.00099686953,5.05
-0.00099684953,5.05
-0.00099682953,5.05
-0.00099680953,5.05
-0.00099678953,5.05
-0.00099676953,5.05
-0.00099674953,5.05
-0.00099672953,5.05
-0.00099670953,5.05
-0.00099668953,5.05
-0.00099666953,5.05
-0.00099664953,5.05
-0.00099662953,5.05
-0.00099660953,5.05
-0.00099658953,5.05
-0.00099656953,5.05
-0.00099654953,5.05
-0.00099652953,5.05
-0.00099650953,5.05
-0.00099648953,5.05
-0.00099646953,5.05
-0.00099644953,5.05
-0.00099642953,5.05
-0.00099640953,5.05
-0.00099638953,5.05
-0.00099636953,5.05
-0.00099634953,5.05
-0.00099632953,5.05
-0.00099630953,5.05
-0.00099628953,5.05
-0.00099626953,5.05
-0.00099624953,5.05
-0.00099622953,5.05
-0.00099620953,5.05
-0.00099618953,5.05
-0.00099616953,5.05
-0.00099614953,5.05
-0.00099612953,5.05
-0.00099610953,5.05
-0.00099608953,5.05
-0.00099606953,5.05
-0.00099604953,5.05
-0.00099602953,5.05
-0.00099600953,5.05
-0.00099598953,5.05
-0.00099596953,5.05
-0.00099594953,5.05
-0.00099592953,5.05
-0.00099590953,5.05
-0.00099588953,5.05
-0.00099586953,5.05
-0.00099584953,5.05
-0.00099582953,5.05
-0.00099580953,5.05
-0.00099578953,5.05
-0.00099576953,5.05
-0.00099574953,5.05
-0.00099572953,5.05
-0.00099570953,5.05
-0.00099568953,5.05
-0.00099566953,5.05
-0.00099564953,5.05
-0.00099562953,5.05
-0.00099560953,5.05
-0.00099558953,5.05
-0.00099556953,5.05
-0.00099554953,5.05
-0.00099552953,5.05
-0.00099550953,5.05
-0.00099548953,5.05
-0.00099546953,5.05
-0.00099544953,5.05
-0.00099542953,5.05
-0.00099540953,5.05
-0.00099538953,5.05
-0.00099536953,5.05
-0.00099534953,5.05
-0.00099532953,5.05
-0.00099530953,5.05
-0.00099528953,5.05
-0.00099526953,5.05
-0.00099524953,5.05
-0.00099522953,5.05
-0.00099520953,5.05
-0.00099518953,5.05
-0.00099516953,5.05
-0.00099514953,5.05
-0.00099512953,5.05
-0.00099510953,5.05
-0.00099508953,5.05
-0.00099506953,5.05
-0.00099504953,5.05
-0.00099502953,5.05
-0.00099500953,5.05
-0.00099498953,5.05
-0.00099496953,5.05
-0.00099494953,5.05
-0.00099492953,5.05
-0.00099490953,5.05
-0.00099488953,5.05
-0.00099486953,5.05
-0.00099484953,5.05
-0.00099482953,5.05
-0.00099480953,5.05
-0.00099478953,5.05
-0.00099476953,5.05
-0.00099474953,5.05
-0.00099472953,5.05
-0.00099470953,5.05
-0.00099468953,5.05
-0.00099466953,5.05
-0.00099464953,5.05
-0.00099462953,5.05
-0.00099460953,5.05
-0.00099458953,5.05
-0.00099456953,5.05
-0.00099454953,5.05
-0.00099452953,5.05
-0.00099450953,5.05
-0.00099448953,5.05
-0.00099446953,5.05
-0.00099444953,5.05
-0.00099442953,5.05
-0.00099440953,5.05
-0.00099438953,5.05
-0.00099436953,5.05
-0.00099434953,5.05
-0.00099432953,5.05
-0.00099430953,5.05
-0.00099428953,5.05
-0.00099426953,5.05
-0.00099424953,5.05
-0.00099422953,5.05
-0.00099420953,5.05
-0.00099418953,5.05
-0.00099416953,5.05
-0.00099414953,5.05
-0.00099412953,5.05
-0.00099410953,5.05
-0.00099408953,5.05
-0.00099406953,5.05
-0.00099404953,5.05
-0.00099402953,5.05
-0.00099400953,5.05
-0.00099398953,5.05
-0.00099396953,5.05
-0.00099394953,5.05
-0.00099392953,5.05
-0.00099390953,5.05
-0.00099388953,5.05
-0.00099386953,5.05
-0.00099384953,5.05
-0.00099382953,5.05
-0.00099380953,5.05
-0.00099378953,5.05
-0.00099376953,5.05
-0.00099374953,5.05
-0.00099372953,5.05
-0.00099370953,5.05
-0.00099368953,5.05
-0.00099366953,5.05
-0.00099364953,5.05
-0.00099362953,5.05
-0.00099360953,5.05
-0.00099358953,5.05
-0.00099356953,5.05
-0.00099354953,5.05
-0.00099352953,5.05
-0.00099350953,5.05
-0.00099348953,5.05
-0.00099346953,5.05
-0.00099344953,5.05
-0.00099342953,5.05
-0.00099340953,5.05
-0.00099338953,5.05
-0.00099336953,5.05
-0.00099334953,5.05
-0.00099332953,5.05
-0.00099330953,5.05
-0.00099328953,5.05
-0.00099326953,5.05
-0.00099324953,5.05
-0.00099322953,5.05
-0.00099320953,5.05
-0.00099318953,5.05
-0.00099316953,5.05
-0.00099314953,5.05
-0.00099312953,5.05
-0.00099310953,5.05
-0.00099308953,5.05
-0.00099306953,5.05
-0.00099304953,5.05
-0.00099302953,5.05
-0.00099300953,5.05
-0.00099298953,5.05
-0.00099296953,5.05
-0.00099294953,5.05
-0.00099292953,5.05
-0.00099290953,5.05
-0.00099288953,5.05
-0.00099286953,5.05
-0.00099284953,5.05
-0.00099282953,5.05
-0.00099280953,5.05
-0.00099278953,5.05
-0.00099276953,5.05
-0.00099274953,5.05
-0.00099272953,5.05
-0.00099270953,5.05
-0.00099268953,5.05
-0.00099266953,5.05
-0.00099264953,5.05
-0.00099262953,5.05
-0.00099260953,5.05
-0.00099258953,5.05
-0.00099256953,5.05
-0.00099254953,5.05
-0.00099252953,5.05
-0.00099250953,5.05
-0.00099248953,5.05
-0.00099246953,5.05
-0.00099244953,5.05
-0.00099242953,5.05
-0.00099240953,5.05
-0.00099238953,5.05
-0.00099236953,5.05
-0.00099234953,5.05
-0.00099232953,5.05
-0.00099230953,5.05
-0.00099228953,5.05
-0.00099226953,5.05
-0.00099224953,5.05
-0.00099222953,5.05
-0.00099220953,5.05
-0.00099218953,5.05
-0.00099216953,5.05
-0.00099214953,5.05
-0.00099212953,5.05
-0.00099210953,5.05
-0.00099208953,5.05
-0.00099206953,5.05
-0.00099204953,5.05
-0.00099202953,5.05
-0.00099200953,5.05
-0.00099198953,5.05
-0.00099196953,5.05
-0.00099194953,5.05
-0.00099192953,5.05
-0.00099190953,5.05
-0.00099188953,5.05
-0.00099186953,5.05
-0.00099184953,5.05
-0.00099182953,5.05
-0.00099180953,5.05
-0.00099178953,5.05
-0.00099176953,5.05
-0.00099174953,5.05
-0.00099172953,5.05
-0.00099170953,5.05
-0.00099168953,5.05
-0.00099166953,5.05
-0.00099164953,5.05
-0.00099162953,5.05
-0.00099160953,5.05
-0.00099158953,5.05
-0.00099156953,5.05
-0.00099154953,5.05
-0.00099152953,5.05
-0.00099150953,5.05
-0.00099148953,5.05
-0.00099146953,5.05
-0.00099144953,5.05
-0.00099142953,5.05
-0.00099140953,5.05
-0.00099138953,5.05
-0.00099136953,5.05
-0.00099134953,5.05
-0.00099132953,5.05
-0.00099130953,5.05
-0.00099128953,5.05
-0.00099126953,5.05
-0.00099124953,5.05
-0.00099122953,5.05
-0.00099120953,5.05
-0.00099118953,5.05
-0.00099116953,5.05
-0.00099114953,5.05
-0.00099112953,5.05
-0.00099110953,5.05
-0.00099108953,5.05
-0.00099106953,5.05
-0.00099104953,5.05
-0.00099102953,5.05
-0.00099100953,5.05
-0.00099098953,5.05
-0.00099096953,5.05
-0.00099094953,5.05
-0.00099092953,5.05
-0.00099090953,5.05
-0.00099088953,5.05
-0.00099086953,5.05
-0.00099084953,5.05
-0.00099082953,5.05
-0.00099080953,5.05
-0.00099078953,5.05
-0.00099076953,5.05
-0.00099074953,5.05
-0.00099072953,5.05
-0.00099070953,5.05
-0.00099068953,5.05
-0.00099066953,5.05
-0.00099064953,5.05
-0.00099062953,5.05
-0.00099060953,5.05
-0.00099058953,5.05
-0.00099056953,5.05
-0.00099054953,5.05
-0.00099052953,5.05
-0.00099050953,5.05
-0.00099048953,5.05
-0.00099046953,5.05
-0.00099044953,5.05
-0.00099042953,5.05
-0.00099040953,5.05
-0.00099038953,5.05
-0.00099036953,5.05
-0.00099034953,5.05
-0.00099032953,5.05
-0.00099030953,5.05
-0.00099028953,5.05
-0.00099026953,5.05
-0.00099024953,5.05
-0.00099022953,5.05
-0.00099020953,5.05
-0.00099018953,5.05
-0.00099016953,5.05
-0.00099014953,5.05
-0.00099012953,5.05
-0.00099010953,5.05
